listing_id,date,month_name,month_num,vacant_days,reserved_days,occupancy,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,booked_rate_avg,rate_avg,revenue
23657380,5/1/2025,May,5,22,9,0.29,1,10,3,2018,2023,18164
23657380,6/1/2025,Jun,6,23,7,0.23,14,3,3,1952,1941,13664
23657380,7/1/2025,Jul,7,25,6,0.19,1,6,3,1952,2030,11712
23657380,8/1/2025,Aug,8,10,21,0.68,33,21,3,1701,1773,35693
23657380,9/1/2025,Sep,9,21,9,0.30,1,9,3,1690,1690,15225
23657380,10/1/2025,Oct,10,16,15,0.48,1,17,3,1734,1712,25989
23657380,11/1/2025,Nov,11,2,28,0.93,16,14,3,1690,1690,47293
23657380,12/1/2025,Dec,12,15,16,0.52,1,16,3,1662,1673,26547
21948312,1/1/2025,Jan,1,8,23,0.74,142,5,1,2384,2384,54848
21948312,2/1/2025,Feb,2,25,3,0.11,1,3,2,2354,2389,7069
21948312,3/1/2025,Mar,3,16,15,0.48,12,5,2,2422,2422,36329
21948312,4/1/2025,Apr,4,18,12,0.40,32,24,2,2393,2393,28677
21948312,5/1/2025,May,5,0,31,1.00,,,2,2481,2481,76958
21948312,6/1/2025,Jun,6,11,19,0.63,25,3,2,2839,2850,53930
21948312,7/1/2025,Jul,7,14,17,0.55,21,7,2,2878,2772,48910
21948312,8/1/2025,Aug,8,17,14,0.45,31,4,2,2805,2922,39262
21948312,9/1/2025,Sep,9,15,15,0.50,43,20,2,2582,2632,38704
21948312,10/1/2025,Oct,10,0,31,1.00,,,2,2722,2722,84436
21948312,11/1/2025,Nov,11,7,23,0.77,44,4,2,2365,2342,54432
21948312,12/1/2025,Dec,12,1,30,0.97,41,8,2,2616,2604,78468
16682322,1/1/2025,Jan,1,31,0,0.00,,,2,,1940,0
16682322,2/1/2025,Feb,2,28,0,0.00,,,2,,2132,0
16682322,3/1/2025,Mar,3,31,0,0.00,,,2,,2393,0
16682322,4/1/2025,Apr,4,30,0,0.00,,,2,,2438,0
16682322,5/1/2025,May,5,31,0,0.00,,,2,,2331,0
16682322,6/1/2025,Jun,6,28,2,0.07,1,2,2,2454,2420,4908
16682322,7/1/2025,Jul,7,29,2,0.07,1,2,2,2956,2716,5912
16682322,8/1/2025,Aug,8,29,2,0.07,1,2,2,2538,2448,5075
16682322,9/1/2025,Sep,9,28,2,0.07,1,2,2,2259,2136,4517
16682322,10/1/2025,Oct,10,29,2,0.07,1,2,2,1813,2203,3625
16682322,11/1/2025,Nov,11,28,2,0.07,1,2,2,2482,2493,4964
16682322,12/1/2025,Dec,12,29,2,0.07,1,2,2,1757,1930,3514
17276960,1/1/2025,Jan,1,7,24,0.77,14,3,2,837,831,20092
17276960,2/1/2025,Feb,2,6,22,0.79,8,2,2,812,812,17877
17276960,3/1/2025,Mar,3,7,24,0.77,7,4,2,829,823,19874
17276960,4/1/2025,Apr,4,14,16,0.53,10,3,2,813,813,12993
17276960,5/1/2025,May,5,8,23,0.74,13,4,2,805,810,18555
17276960,6/1/2025,Jun,6,14,16,0.53,1,2,2,887,876,14166
17276960,7/1/2025,Jul,7,7,24,0.77,3,3,2,909,915,21806
17276960,8/1/2025,Aug,8,7,24,0.77,4,6,2,915,920,21973
17276960,9/1/2025,Sep,9,5,25,0.83,4,4,2,903,898,22587
17276960,10/1/2025,Oct,10,11,20,0.65,7,2,2,881,881,17568
17276960,11/1/2025,Nov,11,28,2,0.07,1,1,2,920,892,1840
17276960,12/1/2025,Dec,12,7,24,0.77,4,3,2,903,903,21639
23813385,1/1/2025,Jan,1,17,14,0.45,68,14,1,1357,1380,18995
23813385,2/1/2025,Feb,2,28,0,0.00,,,1,,1496,0
23813385,3/1/2025,Mar,3,21,10,0.32,8,3,1,1396,1396,13964
23813385,4/1/2025,Apr,4,26,4,0.13,42,4,1,1328,1317,5323
23813385,5/1/2025,May,5,31,0,0.00,,,1,,1654,0
23813385,6/1/2025,Jun,6,30,0,0.00,,,1,,1523,0
23813385,7/1/2025,Jul,7,30,1,0.03,12,1,1,2510,1578,2510
23813385,8/1/2025,Aug,8,27,4,0.13,35,4,1,1506,1523,6023
23813385,9/1/2025,Sep,9,27,3,0.10,10,3,1,1355,1640,4071
23813385,10/1/2025,Oct,10,31,0,0.00,,,1,,1684,0
23813385,11/1/2025,Nov,11,28,2,0.07,90,2,1,2008,1723,4015
23813385,12/1/2025,Dec,12,31,0,0.00,,,1,,1690,0
29091851,1/1/2025,Jan,1,8,23,0.74,24,1,1,9717,9261,223490
29091851,2/1/2025,Feb,2,9,19,0.68,23,2,1,7536,7560,143190
29091851,3/1/2025,Mar,3,9,22,0.71,44,2,1,7451,7532,163913
29091851,4/1/2025,Apr,4,15,15,0.50,32,1,1,8363,8294,125412
29091851,5/1/2025,May,5,20,11,0.35,47,2,1,7836,7595,86179
29091851,6/1/2025,Jun,6,25,5,0.17,42,2,1,8577,8438,42887
29091851,7/1/2025,Jul,7,23,8,0.26,122,4,1,9481,9191,75847
29091851,8/1/2025,Aug,8,31,0,0.00,,,1,,8154,0
29091851,9/1/2025,Sep,9,29,1,0.03,177,1,1,7919,8053,7919
29091851,10/1/2025,Oct,10,31,0,0.00,,,1,,8661,0
29091851,11/1/2025,Nov,11,30,0,0.00,,,1,,9018,0
29091851,12/1/2025,Dec,12,31,0,0.00,,,1,,9330,0
15811280,1/1/2025,Jan,1,17,14,0.45,190,4,3,6316,6264,88392
15811280,2/1/2025,Feb,2,27,1,0.04,1,1,3,6134,6257,6134
15811280,3/1/2025,Mar,3,30,1,0.03,1,1,3,6431,6316,6431
15811280,4/1/2025,Apr,4,29,1,0.03,1,1,3,6354,6285,6354
15811280,5/1/2025,May,5,31,0,0.00,,,3,,6103,0
15811280,6/1/2025,Jun,6,30,0,0.00,,,3,,6430,0
15811280,7/1/2025,Jul,7,31,0,0.00,,,3,,6391,0
15811280,8/1/2025,Aug,8,31,0,0.00,,,3,,6263,0
15811280,9/1/2025,Sep,9,30,0,0.00,,,3,,5900,0
15811280,10/1/2025,Oct,10,31,0,0.00,,,3,,6112,0
15811280,11/1/2025,Nov,11,30,0,0.00,,,3,,6213,0
15811280,12/1/2025,Dec,12,31,0,0.00,,,3,,5900,0
22849557,1/1/2025,Jan,1,25,6,0.19,30,6,2,3106,3083,18648
22849557,2/1/2025,Feb,2,28,0,0.00,,,2,,3394,0
22849557,3/1/2025,Mar,3,31,0,0.00,,,2,,3320,0
22849557,4/1/2025,Apr,4,30,0,0.00,,,2,,3245,0
22849557,5/1/2025,May,5,31,0,0.00,,,2,,3085,0
22849557,6/1/2025,Jun,6,29,1,0.03,1,1,2,2956,2961,2956
22849557,7/1/2025,Jul,7,31,0,0.00,,,2,,3045,0
22849557,8/1/2025,Aug,8,31,0,0.00,,,2,,2883,0
22849557,9/1/2025,Sep,9,30,0,0.00,,,2,,2822,0
22849557,10/1/2025,Oct,10,31,0,0.00,,,2,,2889,0
22849557,11/1/2025,Nov,11,26,4,0.13,137,4,2,2855,2894,11433
22849557,12/1/2025,Dec,12,31,0,0.00,,,2,,2872,0
29091058,1/1/2025,Jan,1,4,27,0.87,44,2,1,20421,19791,551307
29091058,2/1/2025,Feb,2,13,15,0.54,46,2,1,14693,14342,220423
29091058,3/1/2025,Mar,3,7,24,0.77,79,2,1,12880,12979,309112
29091058,4/1/2025,Apr,4,22,8,0.27,14,1,1,15352,15432,122836
29091058,5/1/2025,May,5,16,15,0.48,59,3,1,13911,13346,208630
29091058,6/1/2025,Jun,6,15,15,0.50,152,2,1,13814,14511,207242
29091058,7/1/2025,Jul,7,30,1,0.03,,,1,14333,14958,14333
29091058,8/1/2025,Aug,8,31,0,0.00,,,1,,13708,0
29091058,9/1/2025,Sep,9,29,1,0.03,170,1,1,12158,12587,12158
29091058,10/1/2025,Oct,10,28,3,0.10,258,1,1,12197,12994,36585
29091058,11/1/2025,Nov,11,27,3,0.10,202,3,2,13218,13502,39653
29091058,12/1/2025,Dec,12,31,0,0.00,,,2,,13552,0
7150634,1/1/2025,Jan,1,24,7,0.23,1,6,2,30888,30888,216216
7150634,2/1/2025,Feb,2,22,6,0.21,1,6,2,31255,30969,187532
7150634,3/1/2025,Mar,3,25,6,0.19,1,6,2,30894,30668,185351
7150634,4/1/2025,Apr,4,24,6,0.20,1,6,2,31625,30864,189750
7150634,5/1/2025,May,5,25,6,0.19,1,6,2,31102,30906,186610
7150634,6/1/2025,Jun,6,24,6,0.20,1,6,2,31036,30595,186216
7150634,7/1/2025,Jul,7,25,6,0.19,1,6,2,31120,30534,186718
7150634,8/1/2025,Aug,8,25,6,0.19,1,6,2,29084,29988,174505
7150634,9/1/2025,Sep,9,30,0,0.00,,,2,,29374,0
7150634,10/1/2025,Oct,10,31,0,0.00,,,2,,29631,0
7150634,11/1/2025,Nov,11,30,0,0.00,,,2,,29709,0
7150634,12/1/2025,Dec,12,31,0,0.00,,,2,,29820,0
23215187,1/1/2025,Jan,1,18,13,0.42,35,3,2,1928,1975,25057
23215187,2/1/2025,Feb,2,18,10,0.36,76,5,2,1928,1905,19279
23215187,3/1/2025,Mar,3,26,5,0.16,8,8,2,1935,2196,9676
23215187,4/1/2025,Apr,4,27,3,0.10,,,2,2175,2456,6525
23215187,5/1/2025,May,5,22,9,0.29,1,5,2,2364,2163,21293
23215187,6/1/2025,Jun,6,28,2,0.07,,,2,2342,2164,4685
23215187,7/1/2025,Jul,7,20,11,0.35,50,14,2,2019,2008,22196
23215187,8/1/2025,Aug,8,13,18,0.58,,,2,2013,1941,36195
23215187,9/1/2025,Sep,9,1,29,0.97,1,29,2,2108,2091,61068
23215187,10/1/2025,Oct,10,31,0,0.00,,,2,,2264,0
23215187,11/1/2025,Nov,11,30,0,0.00,,,2,,2013,0
23215187,12/1/2025,Dec,12,25,6,0.19,8,6,2,2259,2142,13552
24978665,1/1/2025,Jan,1,13,18,0.58,111,2,1,9463,9572,170317
24978665,2/1/2025,Feb,2,12,16,0.57,26,3,1,9020,9090,144300
24978665,3/1/2025,Mar,3,6,25,0.81,38,2,1,8639,8587,215944
24978665,4/1/2025,Apr,4,11,19,0.63,39,3,1,8443,8403,160386
24978665,5/1/2025,May,5,15,16,0.52,12,2,1,8478,8674,135640
24978665,6/1/2025,Jun,6,6,24,0.80,64,6,1,9955,9860,238863
24978665,7/1/2025,Jul,7,5,26,0.84,91,4,1,10741,10925,279241
24978665,8/1/2025,Aug,8,24,7,0.23,18,2,1,11121,10925,77855
24978665,9/1/2025,Sep,9,12,18,0.60,8,2,1,9196,9124,165581
24978665,10/1/2025,Oct,10,22,9,0.29,37,1,1,10462,10284,94140
24978665,11/1/2025,Nov,11,11,19,0.63,54,3,1,11712,11427,222523
24978665,12/1/2025,Dec,12,13,18,0.58,51,1,1,10987,10886,197761
11377058,1/1/2025,Jan,1,0,31,1.00,13,1,3,1542,1542,47746
11377058,2/1/2025,Feb,2,13,15,0.54,86,7,3,1536,1542,23018
11377058,3/1/2025,Mar,3,8,23,0.74,5,29,3,1506,1501,34648
11377058,4/1/2025,Apr,4,9,21,0.70,19,5,3,1488,1477,31196
11377058,5/1/2025,May,5,6,25,0.81,28,8,3,1431,1425,35824
11377058,6/1/2025,Jun,6,1,29,0.97,6,16,3,1773,1779,51476
11377058,7/1/2025,Jul,7,2,29,0.94,125,29,3,1913,1924,55491
11377058,8/1/2025,Aug,8,18,13,0.42,3,28,3,1874,1868,24372
11377058,9/1/2025,Sep,9,0,30,1.00,10,12,3,1796,1796,53930
11377058,10/1/2025,Oct,10,4,27,0.87,41,11,3,1690,1690,45564
11377058,11/1/2025,Nov,11,12,18,0.60,54,19,3,1472,1500,26547
11377058,12/1/2025,Dec,12,2,29,0.94,,,3,1550,1578,45006
28189561,1/1/2025,Jan,1,29,2,0.07,,,1,1357,1305,2714
28189561,2/1/2025,Feb,2,28,0,0.00,,,1,,1338,0
28189561,3/1/2025,Mar,3,31,0,0.00,,,1,,1362,0
28189561,4/1/2025,Apr,4,30,0,0.00,,,1,,1368,0
28189561,5/1/2025,May,5,28,3,0.10,2,1,1,1358,1336,4080
28189561,6/1/2025,Jun,6,28,2,0.07,18,1,1,1338,1383,2677
28189561,7/1/2025,Jul,7,10,21,0.68,8,2,1,1322,1322,27718
28189561,8/1/2025,Aug,8,18,13,0.42,14,2,1,1127,1143,14668
28189561,9/1/2025,Sep,9,4,26,0.87,21,2,1,1433,1405,37199
28189561,10/1/2025,Oct,10,24,7,0.23,9,3,1,1707,1517,11935
28189561,11/1/2025,Nov,11,13,17,0.57,17,4,1,1400,1366,23758
28189561,12/1/2025,Dec,12,9,22,0.71,26,3,1,1355,1366,29781
16135057,1/1/2025,Jan,1,11,20,0.65,48,2,1,9705,9838,194103
16135057,2/1/2025,Feb,2,10,18,0.64,13,2,1,9412,9371,169363
16135057,3/1/2025,Mar,3,7,24,0.77,22,3,1,9722,9595,233384
16135057,4/1/2025,Apr,4,21,9,0.30,45,2,1,8866,8798,79792
16135057,5/1/2025,May,5,11,20,0.65,35,5,1,8489,8746,169788
16135057,6/1/2025,Jun,6,18,12,0.40,98,2,1,9079,9353,108975
16135057,7/1/2025,Jul,7,14,17,0.55,38,4,1,10423,10273,177181
16135057,8/1/2025,Aug,8,10,21,0.68,10,4,1,7925,7919,166474
16135057,9/1/2025,Sep,9,8,22,0.73,25,2,1,9592,9392,210978
16135057,10/1/2025,Oct,10,12,19,0.61,34,1,1,9208,8929,174951
16135057,11/1/2025,Nov,11,15,15,0.50,40,5,1,9905,9280,148571
16135057,12/1/2025,Dec,12,9,22,0.71,34,2,1,10557,10535,232227
9085570,1/1/2025,Jan,1,27,4,0.13,1,4,1,854,883,3406
9085570,2/1/2025,Feb,2,23,5,0.18,3,2,1,888,882,4440
9085570,3/1/2025,Mar,3,27,4,0.13,2,4,1,881,898,3534
9085570,4/1/2025,Apr,4,27,3,0.10,1,3,1,990,939,2976
9085570,5/1/2025,May,5,25,6,0.19,3,2,1,883,905,5309
9085570,6/1/2025,Jun,6,22,8,0.27,10,2,1,1048,1021,8366
9085570,7/1/2025,Jul,7,20,11,0.35,11,1,1,970,982,10652
9085570,8/1/2025,Aug,8,24,7,0.23,7,1,1,948,915,6637
9085570,9/1/2025,Sep,9,18,12,0.40,7,2,1,848,842,10206
9085570,10/1/2025,Oct,10,20,11,0.35,4,2,1,831,837,9146
9085570,11/1/2025,Nov,11,10,20,0.67,8,2,1,831,837,16619
9085570,12/1/2025,Dec,12,9,22,0.71,11,1,1,825,820,18125
26698235,1/1/2025,Jan,1,20,11,0.35,19,2,1,1357,1513,14896
26698235,2/1/2025,Feb,2,2,26,0.93,25,13,1,1227,1233,31956
26698235,3/1/2025,Mar,3,15,16,0.52,44,7,1,1211,1211,19352
26698235,4/1/2025,Apr,4,20,10,0.33,52,1,1,1202,1202,12020
26698235,5/1/2025,May,5,28,3,0.10,2,1,1,1174,1269,3521
26698235,6/1/2025,Jun,6,26,4,0.13,3,2,1,1573,1478,6302
26698235,7/1/2025,Jul,7,22,9,0.29,3,3,1,1238,1216,11154
26698235,8/1/2025,Aug,8,19,12,0.39,3,4,1,1350,1260,16229
26698235,9/1/2025,Sep,9,11,19,0.63,1,6,1,1143,1132,21695
26698235,10/1/2025,Oct,10,17,14,0.45,,,1,1143,1143,16006
26698235,11/1/2025,Nov,11,2,28,0.93,19,7,1,1166,1166,32625
26698235,12/1/2025,Dec,12,17,14,0.45,64,3,1,1138,1138,15950
21420475,1/1/2025,Jan,1,31,0,0.00,,,1,,2673,0
21420475,2/1/2025,Feb,2,25,3,0.11,70,3,1,2103,2091,6309
21420475,3/1/2025,Mar,3,23,8,0.26,7,9,1,2057,2057,16455
21420475,4/1/2025,Apr,4,14,16,0.53,23,7,1,2038,2061,32569
21420475,5/1/2025,May,5,11,20,0.65,6,10,1,2129,2236,42587
21420475,6/1/2025,Jun,6,22,8,0.27,4,2,1,2989,2710,23925
21420475,7/1/2025,Jul,7,25,6,0.19,16,3,1,2158,2203,12939
21420475,8/1/2025,Aug,8,28,3,0.10,24,3,1,2549,2220,7640
21420475,9/1/2025,Sep,9,30,0,0.00,,,1,,2125,0
21420475,10/1/2025,Oct,10,31,0,0.00,,,2,,1969,0
21420475,11/1/2025,Nov,11,30,0,0.00,,,2,,1952,0
21420475,12/1/2025,Dec,12,16,15,0.48,128,15,2,2002,1985,30060
24859335,1/1/2025,Jan,1,18,13,0.42,61,6,2,1010,1016,13106
24859335,2/1/2025,Feb,2,3,25,0.89,12,18,2,1017,1005,25413
24859335,3/1/2025,Mar,3,13,18,0.58,49,6,2,973,944,17498
24859335,4/1/2025,Apr,4,18,12,0.40,10,4,2,910,904,10933
24859335,5/1/2025,May,5,21,10,0.32,22,5,2,1006,1034,10060
24859335,6/1/2025,Jun,6,17,13,0.43,2,6,2,987,1004,12827
24859335,7/1/2025,Jul,7,26,5,0.16,1,5,2,1048,982,5242
24859335,8/1/2025,Aug,8,14,17,0.55,20,17,2,976,970,16564
24859335,9/1/2025,Sep,9,30,0,0.00,,,2,,959,0
24859335,10/1/2025,Oct,10,31,0,0.00,,,2,,1076,0
24859335,11/1/2025,Nov,11,30,0,0.00,,,2,,959,0
24859335,12/1/2025,Dec,12,31,0,0.00,,,2,,1026,0
29245986,1/1/2025,Jan,1,31,0,0.00,,,,,1680,0
29245986,2/1/2025,Feb,2,28,0,0.00,,,,,1718,0
29245986,3/1/2025,Mar,3,31,0,0.00,,,,,1692,0
29245986,4/1/2025,Apr,4,30,0,0.00,,,,,1694,0
29245986,5/1/2025,May,5,31,0,0.00,,,,,1660,0
29245986,6/1/2025,Jun,6,30,0,0.00,,,,,1640,0
29245986,7/1/2025,Jul,7,28,3,0.10,28,3,3,1690,1690,5075
29245986,8/1/2025,Aug,8,23,8,0.26,57,4,3,1617,1595,12939
29245986,9/1/2025,Sep,9,30,0,0.00,,,3,,1601,0
29245986,10/1/2025,Oct,10,31,0,0.00,,,3,,1589,0
29245986,11/1/2025,Nov,11,30,0,0.00,,,3,,1528,0
29245986,12/1/2025,Dec,12,19,12,0.39,183,12,3,1528,1523,18348
23032899,1/1/2025,Jan,1,21,10,0.32,16,5,3,1853,1859,18533
23032899,2/1/2025,Feb,2,28,0,0.00,,,3,,1916,0
23032899,3/1/2025,Mar,3,31,0,0.00,,,3,,1900,0
23032899,4/1/2025,Apr,4,25,5,0.17,46,2,3,1958,1912,9788
23032899,5/1/2025,May,5,18,13,0.42,77,6,3,1833,1822,23864
23032899,6/1/2025,Jun,6,30,0,0.00,,,3,,1813,0
23032899,7/1/2025,Jul,7,31,0,0.00,,,3,,1801,0
23032899,8/1/2025,Aug,8,31,0,0.00,,,3,,1534,0
23032899,9/1/2025,Sep,9,30,0,0.00,,,3,,1472,0
23032899,10/1/2025,Oct,10,31,0,0.00,,,3,,1500,0
23032899,11/1/2025,Nov,11,30,0,0.00,,,3,,1523,0
23032899,12/1/2025,Dec,12,31,0,0.00,,,3,,1506,0
8321754,1/1/2025,Jan,1,16,15,0.48,14,4,1,2523,2413,37816
8321754,2/1/2025,Feb,2,7,21,0.75,8,8,1,2436,2442,51118
8321754,3/1/2025,Mar,3,12,19,0.61,1,9,1,2509,2491,47685
8321754,4/1/2025,Apr,4,30,0,0.00,,,1,,2450,0
8321754,5/1/2025,May,5,27,4,0.13,1,2,1,2515,2744,10060
8321754,6/1/2025,Jun,6,9,21,0.70,7,9,1,2989,3012,62741
8321754,7/1/2025,Jul,7,11,20,0.65,1,6,1,3168,3067,63299
8321754,8/1/2025,Aug,8,2,29,0.94,26,5,1,2738,2660,79472
8321754,9/1/2025,Sep,9,3,27,0.90,6,30,1,2381,2381,64359
8321754,10/1/2025,Oct,10,10,21,0.68,47,11,1,2644,2610,55547
8321754,11/1/2025,Nov,11,13,17,0.57,,,1,2532,2560,43054
8321754,12/1/2025,Dec,12,0,31,1.00,100,89,1,2270,2270,70382
20156353,1/1/2025,Jan,1,6,25,0.81,16,8,7,1028,1033,25750
20156353,2/1/2025,Feb,2,11,17,0.61,1,3,7,1057,1052,17935
20156353,3/1/2025,Mar,3,6,25,0.81,23,9,2,956,950,23871
20156353,4/1/2025,Apr,4,1,29,0.97,15,39,1,979,973,28334
20156353,5/1/2025,May,5,2,29,0.94,1,12,1,972,967,28168
20156353,6/1/2025,Jun,6,7,23,0.77,3,8,1,1277,1450,29335
20156353,7/1/2025,Jul,7,15,16,0.52,85,37,1,1277,1428,20468
20156353,8/1/2025,Aug,8,0,31,1.00,8,21,1,1143,1143,35358
20156353,9/1/2025,Sep,9,1,29,0.97,30,9,1,1545,1545,44728
20156353,10/1/2025,Oct,10,4,27,0.87,5,12,1,1182,1177,31900
20156353,11/1/2025,Nov,11,3,27,0.90,93,16,1,1333,1316,35972
20156353,12/1/2025,Dec,12,6,25,0.81,19,16,2,1082,1076,27048
21827146,1/1/2025,Jan,1,19,12,0.39,179,2,1,1663,1599,19918
21827146,2/1/2025,Feb,2,22,6,0.21,1,6,1,1683,1665,10107
21827146,3/1/2025,Mar,3,31,0,0.00,,,1,,1680,0
21827146,4/1/2025,Apr,4,30,0,0.00,,,1,,1689,0
21827146,5/1/2025,May,5,31,0,0.00,,,1,,1649,0
21827146,6/1/2025,Jun,6,28,2,0.07,3,2,1,1617,1612,3235
21827146,7/1/2025,Jul,7,31,0,0.00,,,1,,1679,0
21827146,8/1/2025,Aug,8,31,0,0.00,,,1,,1511,0
21827146,9/1/2025,Sep,9,30,0,0.00,,,1,,1472,0
21827146,10/1/2025,Oct,10,31,0,0.00,,,1,,1428,0
21827146,11/1/2025,Nov,11,30,0,0.00,,,1,,1411,0
21827146,12/1/2025,Dec,12,30,1,0.03,346,1,1,1785,1684,1785
14909398,1/1/2025,Jan,1,31,0,0.00,,,2,,1986,0
14909398,2/1/2025,Feb,2,28,0,0.00,,,2,,2016,0
14909398,3/1/2025,Mar,3,31,0,0.00,,,2,,1999,0
14909398,4/1/2025,Apr,4,30,0,0.00,,,2,,2009,0
14909398,5/1/2025,May,5,25,6,0.19,2,3,2,1967,1973,11792
14909398,6/1/2025,Jun,6,21,9,0.30,12,3,2,2008,2024,18070
14909398,7/1/2025,Jul,7,23,8,0.26,63,4,2,2058,2036,16452
14909398,8/1/2025,Aug,8,31,0,0.00,,,2,,1896,0
14909398,9/1/2025,Sep,9,30,0,0.00,,,2,,1896,0
14909398,10/1/2025,Oct,10,31,0,0.00,,,2,,1785,0
14909398,11/1/2025,Nov,11,30,0,0.00,,,2,,1567,0
14909398,12/1/2025,Dec,12,9,22,0.71,7,7,2,1506,1506,33072
17745998,1/1/2025,Jan,1,21,10,0.32,103,1,1,1645,1686,16454
17745998,2/1/2025,Feb,2,15,13,0.46,14,1,1,1583,1589,20564
17745998,3/1/2025,Mar,3,21,10,0.32,47,5,1,1553,1547,15528
17745998,4/1/2025,Apr,4,27,3,0.10,1,3,1,1545,1523,4636
17745998,5/1/2025,May,5,29,2,0.07,6,2,1,1481,1582,2962
17745998,6/1/2025,Jun,6,27,3,0.10,1,3,1,1578,1606,4740
17745998,7/1/2025,Jul,7,19,12,0.39,2,2,1,1539,1550,18460
17745998,8/1/2025,Aug,8,22,9,0.29,18,2,1,1500,1495,13496
17745998,9/1/2025,Sep,9,28,2,0.07,1,2,1,1450,1444,2900
17745998,10/1/2025,Oct,10,29,2,0.07,80,2,1,1450,1433,2900
17745998,11/1/2025,Nov,11,30,0,0.00,,,1,,1422,0
17745998,12/1/2025,Dec,12,29,2,0.07,334,3,1,1813,1550,3625
22674846,1/1/2025,Jan,1,17,14,0.45,1,2,3,1068,1068,14953
22674846,2/1/2025,Feb,2,24,4,0.14,38,4,3,1081,1098,4323
22674846,3/1/2025,Mar,3,31,0,0.00,,,3,,1118,0
22674846,4/1/2025,Apr,4,30,0,0.00,,,3,,1122,0
22674846,5/1/2025,May,5,31,0,0.00,,,3,,1090,0
22674846,6/1/2025,Jun,6,30,0,0.00,,,3,,1099,0
22674846,7/1/2025,Jul,7,31,0,0.00,,,3,,1216,0
22674846,8/1/2025,Aug,8,31,0,0.00,,,3,,1372,0
22674846,9/1/2025,Sep,9,30,0,0.00,,,3,,1372,0
22674846,10/1/2025,Oct,10,31,0,0.00,,,3,,1489,0
22674846,11/1/2025,Nov,11,30,0,0.00,,,3,,1489,0
22674846,12/1/2025,Dec,12,31,0,0.00,,,3,,1489,0
23641656,1/1/2025,Jan,1,4,27,0.87,163,6,2,1611,1611,43532
23641656,2/1/2025,Feb,2,0,28,1.00,21,30,2,1601,1601,44867
23641656,3/1/2025,Mar,3,0,31,1.00,61,16,2,1622,1622,50234
23641656,4/1/2025,Apr,4,5,25,0.83,1,27,2,1608,1608,40240
23641656,5/1/2025,May,5,12,19,0.61,103,31,2,1582,1615,30068
23641656,6/1/2025,Jun,6,0,30,1.00,,,2,1656,1656,49691
23641656,7/1/2025,Jul,7,21,10,0.32,1,23,2,1668,1679,16675
23641656,8/1/2025,Aug,8,7,24,0.77,1,16,2,1584,1556,37979
23641656,9/1/2025,Sep,9,20,10,0.33,7,10,2,1495,1511,14946
23641656,10/1/2025,Oct,10,26,5,0.16,,,2,1483,1528,7417
23641656,11/1/2025,Nov,11,30,0,0.00,,,2,,1539,0
23641656,12/1/2025,Dec,12,31,0,0.00,,,2,,1556,0
23744664,1/1/2025,Jan,1,12,19,0.61,10,5,5,1345,1339,25576
23744664,2/1/2025,Feb,2,22,6,0.21,19,2,5,1285,1309,7712
23744664,3/1/2025,Mar,3,11,20,0.65,5,5,5,1286,1280,25726
23744664,4/1/2025,Apr,4,0,30,1.00,10,14,5,1271,1271,38122
23744664,5/1/2025,May,5,1,30,0.97,9,30,5,1269,1269,38060
23744664,6/1/2025,Jun,6,20,10,0.33,44,10,5,1294,1299,12939
23744664,7/1/2025,Jul,7,18,13,0.42,85,43,5,1478,1450,19185
23744664,8/1/2025,Aug,8,1,30,0.97,,,5,1478,1467,44281
23744664,9/1/2025,Sep,9,11,19,0.63,38,6,5,1472,1450,27941
23744664,10/1/2025,Oct,10,28,3,0.10,2,3,5,1433,1495,4294
23744664,11/1/2025,Nov,11,22,8,0.27,1,4,5,1511,1467,12102
23744664,12/1/2025,Dec,12,12,19,0.61,3,7,5,1556,1534,29614
24706107,1/1/2025,Jan,1,10,21,0.68,23,4,2,1282,1282,26904
24706107,2/1/2025,Feb,2,4,24,0.86,25,4,2,1063,1069,25588
24706107,3/1/2025,Mar,3,11,20,0.65,6,4,2,1066,1060,21264
24706107,4/1/2025,Apr,4,23,7,0.23,5,4,2,1065,1059,7441
24706107,5/1/2025,May,5,8,23,0.74,11,5,2,1196,1174,27497
24706107,6/1/2025,Jun,6,20,10,0.33,11,8,2,1182,1193,11823
24706107,7/1/2025,Jul,7,14,17,0.55,5,3,2,1311,1277,22308
24706107,8/1/2025,Aug,8,24,7,0.23,5,3,2,1076,1143,7529
24706107,9/1/2025,Sep,9,30,0,0.00,,,2,,1199,0
24706107,10/1/2025,Oct,10,21,10,0.32,1,10,2,1099,1193,10987
24706107,11/1/2025,Nov,11,13,17,0.57,19,4,2,1115,1115,18962
24706107,12/1/2025,Dec,12,31,0,0.00,,,2,,1115,0
26909955,1/1/2025,Jan,1,5,26,0.84,14,4,2,4705,4682,122339
26909955,2/1/2025,Feb,2,14,14,0.50,13,2,2,4872,4820,68236
26909955,3/1/2025,Mar,3,8,23,0.74,19,3,2,4797,4797,110376
26909955,4/1/2025,Apr,4,15,15,0.50,10,3,2,4768,4717,71550
26909955,5/1/2025,May,5,10,21,0.68,3,7,2,4639,4616,97469
26909955,6/1/2025,Jun,6,3,27,0.90,15,6,2,5254,5209,141879
26909955,7/1/2025,Jul,7,13,18,0.58,8,2,2,4830,4696,86946
26909955,8/1/2025,Aug,8,5,26,0.84,10,3,2,4824,4858,125483
